# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-04-29,1905.84894038574,1905.84894038574,1905.84894038574,1905.84894038574,0
2023-04-30,1885.55236995909,1885.55236995909,1885.55236995909,1885.55236995909,0
2023-05-01,1831.77346551724,1831.77346551724,1831.77346551724,1831.77346551724,0
2023-05-02,1872.31188398597,1872.31188398597,1872.31188398597,1872.31188398597,0
2023-05-03,1905.09636908241,1905.09636908241,1905.09636908241,1905.09636908241,0
2023-05-04,1877.04549620105,1877.04549620105,1877.04549620105,1877.04549620105,0
2023-05-05,1995.59514143776,1995.59514143776,1995.59514143776,1995.59514143776,0
2023-05-06,1900.32479427236,1900.32479427236,1900.32479427236,1900.32479427236,0
2023-05-07,1900.28729222677,1900.28729222677,1900.28729222677,1900.28729222677,0
2023-05-08,1850.24827673875,1850.24827673875,1850.24827673875,1850.24827673875,0
2023-05-09,1848.22007364115,1848.22007364115,1848.22007364115,1848.22007364115,0
2023-05-10,1842.46204091175,1842.46204091175,1842.46204091175,1842.46204091175,0
2023-05-11,1795.59223991818,1795.59223991818,1795.59223991818,1795.59223991818,0
2023-05-12,1807.86421858562,1807.86421858562,1807.86421858562,1807.86421858562,0
2023-05-13,1799.58322033898,1799.58322033898,1799.58322033898,1799.58322033898,0
2023-05-14,1799.90850993571,1799.90850993571,1799.90850993571,1799.90850993571,0
2023-05-15,1819.31062916423,1819.31062916423,1819.31062916423,1819.31062916423,0
2023-05-16,1824.28658240795,1824.28658240795,1824.28658240795,1824.28658240795,0
2023-05-17,1822.18958416131,1822.18958416131,1822.18958416131,1822.18958416131,0
2023-05-18,1803.8054377557,1803.8054377557,1803.8054377557,1803.8054377557,0
2023-05-19,1813.16229193454,1813.16229193454,1813.16229193454,1813.16229193454,0
2023-05-20,1819.32194330801,1819.32194330801,1819.32194330801,1819.32194330801,0
